TITLE = "Example: 2D Finite Element Data"
VARIABLES = "X", "Y", "rho", "u", "v", "p"
ZONE NODES=1230, ELEMENTS = 2340, DATAPACKING = POINT, ZONETYPE = FEQUADRILATERAL, SOLUTIONTIME=2.238674e-02
-1.000000 -1.000000 1.097289 161.391832 -2.481291 86860.606832
2.000000 -1.000000 1.067301 169.828730 5.230676 83989.252249
2.000000 1.000000 1.067472 169.622705 -5.170783 84011.308049
-1.000000 1.000000 1.097406 161.329673 2.690938 86873.826641
0.100000 0.000000 0.953708 6.091140 -1.175277 77625.114688
-0.850000 -1.000000 1.098327 160.842503 -3.461089 86976.068151
-0.700000 -1.000000 1.099319 160.534267 -4.377789 87086.578654
-0.550000 -1.000000 1.099212 160.915001 -4.832882 87075.888311
-0.400000 -1.000000 1.097683 162.342305 -5.173172 86910.146844
-0.250000 -1.000000 1.095121 164.696655 -4.797090 86633.293479
-0.100000 -1.000000 1.091970 167.320879 -3.931884 86292.812808
0.050000 -1.000000 1.087813 170.074780 -2.582350 85842.546753
0.200000 -1.000000 1.083882 172.373781 -1.109716 85418.191900
0.350000 -1.000000 1.080446 174.072075 0.199251 85051.359859
0.500000 -1.000000 1.077662 175.170249 1.271070 84761.971187
0.650000 -1.000000 1.075498 175.729877 2.109036 84547.907095
0.800000 -1.000000 1.073716 175.887330 2.792490 84382.791424
0.950000 -1.000000 1.072019 175.760039 3.353577 84244.793918
1.100000 -1.000000 1.070097 175.555920 3.916960 84081.376938
1.250000 -1.000000 1.068710 175.164158 4.340545 83971.780933
1.400000 -1.000000 1.067440 174.624770 4.703675 83875.695017
1.550000 -1.000000 1.066263 173.905954 5.028046 83786.487520
1.700000 -1.000000 1.065802 172.909486 5.253019 83777.464012
1.850000 -1.000000 1.065998 171.363717 5.357466 83828.894328
2.000000 -0.900000 1.069890 169.545854 5.312674 84308.624796
2.000000 -0.800000 1.069110 169.382901 6.362304 84292.262614
2.000000 -0.700000 1.066684 169.063541 7.410762 84123.529200
2.000000 -0.600000 1.063361 168.498521 8.192910 83894.702862
2.000000 -0.500000 1.058735 167.682881 8.542744 83581.507819
2.000000 -0.400000 1.053838 166.756847 8.238374 83258.450887
2.000000 -0.300000 1.049344 165.639482 7.176946 82965.160916
2.000000 -0.200000 1.045035 164.883794 5.400261 82673.662121
