TITLE = "Example: 2D Finite Element Data"
VARIABLES = "X", "Y", "rho", "u", "v", "p"
ZONE NODES=1230, ELEMENTS = 2340, DATAPACKING = POINT, ZONETYPE = FEQUADRILATERAL, SOLUTIONTIME=1.178192e-02
-1.000000 -1.000000 1.096122 161.820327 -2.263705 86730.947501
2.000000 -1.000000 1.074804 167.246940 3.148457 84555.631765
2.000000 1.000000 1.075050 167.153173 -3.067827 84578.846616
-1.000000 1.000000 1.096255 161.758405 2.461716 86745.890176
0.100000 0.000000 0.956706 6.039686 -1.175151 77957.084881
-0.850000 -1.000000 1.097172 161.304029 -3.179559 86847.807209
-0.700000 -1.000000 1.098262 160.996462 -4.066426 86969.258164
-0.550000 -1.000000 1.098350 161.330321 -4.546166 86980.425613
-0.400000 -1.000000 1.097175 162.651050 -4.957427 86854.225956
-0.250000 -1.000000 1.094967 164.886963 -4.685709 86617.136724
-0.100000 -1.000000 1.092191 167.397507 -3.935634 86318.590455
0.050000 -1.000000 1.088474 170.018389 -2.716010 85917.417327
0.200000 -1.000000 1.085023 172.170797 -1.384921 85546.268316
0.350000 -1.000000 1.082122 173.693903 -0.221768 85238.593233
0.500000 -1.000000 1.079933 174.568756 0.709894 85014.518507
0.650000 -1.000000 1.078426 174.841747 1.421084 84871.599057
0.800000 -1.000000 1.077351 174.644542 1.962135 84781.246192
0.950000 -1.000000 1.076492 174.043974 2.390171 84725.831067
1.100000 -1.000000 1.075329 173.332728 2.746411 84628.023007
1.250000 -1.000000 1.074725 172.477160 2.991645 84581.166221
1.400000 -1.000000 1.074266 171.499688 3.147754 84541.401971
1.550000 -1.000000 1.073905 170.466098 3.227840 84498.530639
1.700000 -1.000000 1.073903 169.348439 3.258869 84486.128757
1.850000 -1.000000 1.074220 168.181891 3.227055 84501.969895
2.000000 -0.900000 1.075780 166.995744 3.426588 84673.955110
2.000000 -0.800000 1.075208 166.758450 4.201034 84639.904293
2.000000 -0.700000 1.073813 166.395864 4.950500 84531.858519
2.000000 -0.600000 1.071821 165.833654 5.512461 84379.739675
2.000000 -0.500000 1.069168 165.004721 5.791601 84187.402949
2.000000 -0.400000 1.066478 164.087709 5.608863 83993.846411
2.000000 -0.300000 1.063967 163.039663 4.917722 83817.128297
2.000000 -0.200000 1.061495 162.308827 3.682363 83627.710563
2.000000 -0.100000 1.060149 161.698217 1.979008 83536.067028
2.000000 0.000000 1.059972 161.173050 -0.023829 83546.854274
2.000000 0.100000 1.060257 161.636562 -1.999925 83550.315706
2.000000 0.200000 1.061254 162.476944 -3.674089 83595.975973
2.000000 0.300000 1.063276 163.190188 -4.944626 83740.900849
2.000000 0.400000 1.066562 163.941030 -5.705428 84003.011223
2.000000 0.500000 1.069476 165.049482 -5.924018 84205.974299
2.000000 0.600000 1.071857 165.789674 -5.670564 84385.675371
2.000000 0.700000 1.073760 166.439298 -5.079567 84529.236469
2.000000 0.800000 1.075381 167.003081 -4.214908 84654.869801
2.000000 0.900000 1.076000 167.067102 -3.370402 84693.341815
1.850000 1.000000 1.074674 168.098264 -3.191675 84552.242768
1.700000 1.000000 1.074474 169.444463 -3.255763 84554.074191
1.550000 1.000000 1.074246 170.627415 -3.242432 84535.246021
1.400000 1.000000 1.074489 171.622404 -3.093653 84559.569562
1.250000 1.000000 1.075325 172.649328 -2.861783 84637.349080
1.100000 1.000000 1.075695 173.660019 -2.641423 84651.206273
0.950000 1.000000 1.076202 174.392296 -2.354940 84678.033697
0.800000 1.000000 1.076994 174.828801 -1.997573 84740.148908
