TITLE = "Example: 2D Finite Element Data"
VARIABLES = "X", "Y", "rho", "u", "v", "p"
ZONE NODES=1230, ELEMENTS = 2340, DATAPACKING = POINT, ZONETYPE = FEQUADRILATERAL, SOLUTIONTIME=1.263547e-03
-1.000000 -1.000000 1.084269 166.051407 -0.000000 85418.918030
2.000000 -1.000000 1.084269 166.051407 0.000000 85418.917950
2.000000 1.000000 1.084269 166.051407 -0.000000 85418.917950
-1.000000 1.000000 1.084269 166.051407 0.000000 85418.918033
0.100000 0.000000 0.968644 8.610118 -0.288991 77880.428877
-0.850000 -1.000000 1.084269 166.051404 -0.000002 85418.919310
-0.700000 -1.000000 1.084269 166.051375 -0.000031 85418.933212
-0.550000 -1.000000 1.084270 166.051182 -0.000244 85419.032019
-0.400000 -1.000000 1.084278 166.050043 -0.002563 85419.898578
-0.250000 -1.000000 1.084293 166.049249 -0.007364 85421.588969
-0.100000 -1.000000 1.084302 166.050588 -0.010384 85422.568074
0.050000 -1.000000 1.084297 166.052403 -0.009000 85422.065707
0.200000 -1.000000 1.084283 166.053358 -0.004215 85420.423011
0.350000 -1.000000 1.084267 166.052917 0.000755 85418.699919
0.500000 -1.000000 1.084258 166.051654 0.003633 85417.679184
0.650000 -1.000000 1.084257 166.050601 0.003513 85417.663341
0.800000 -1.000000 1.084263 166.050685 0.001596 85418.321218
0.950000 -1.000000 1.084267 166.051137 0.000383 85418.758913
1.100000 -1.000000 1.084269 166.051368 0.000041 85418.898673
1.250000 -1.000000 1.084269 166.051401 0.000005 85418.915194
1.400000 -1.000000 1.084269 166.051407 0.000001 85418.917646
1.550000 -1.000000 1.084269 166.051407 0.000000 85418.917926
1.700000 -1.000000 1.084269 166.051407 0.000000 85418.917948
1.850000 -1.000000 1.084269 166.051407 0.000000 85418.917950
2.000000 -0.900000 1.084269 166.051407 0.000000 85418.917950
2.000000 -0.800000 1.084269 166.051407 0.000000 85418.917950
2.000000 -0.700000 1.084269 166.051407 0.000000 85418.917950
2.000000 -0.600000 1.084269 166.051407 0.000000 85418.917950
2.000000 -0.500000 1.084269 166.051407 0.000000 85418.917950
2.000000 -0.400000 1.084269 166.051407 0.000000 85418.917950
2.000000 -0.300000 1.084269 166.051407 0.000000 85418.917950
2.000000 -0.200000 1.084269 166.051407 0.000000 85418.917950
2.000000 -0.100000 1.084269 166.051407 0.000000 85418.917950
2.000000 0.000000 1.084269 166.051407 0.000000 85418.917950
2.000000 0.100000 1.084269 166.051407 0.000000 85418.917950
2.000000 0.200000 1.084269 166.051407 -0.000000 85418.917950
2.000000 0.300000 1.084269 166.051407 -0.000000 85418.917950
2.000000 0.400000 1.084269 166.051407 -0.000000 85418.917950
2.000000 0.500000 1.084269 166.051407 -0.000000 85418.917950
2.000000 0.600000 1.084269 166.051407 -0.000000 85418.917950
2.000000 0.700000 1.084269 166.051407 -0.000000 85418.917950
2.000000 0.800000 1.084269 166.051407 -0.000000 85418.917950
2.000000 0.900000 1.084269 166.051407 -0.000000 85418.917950
