TITLE = "Example: 2D Finite Element Data"
VARIABLES = "X", "Y", "rho", "u", "v", "p"
ZONE NODES=1230, ELEMENTS = 2340, DATAPACKING = POINT, ZONETYPE = FEQUADRILATERAL, SOLUTIONTIME=8.239546e+00
-1.000000 -1.000000 1.046104 0.934832 -0.026112 1.065405
2.000000 -1.000000 0.962569 1.024860 0.040178 0.956742
2.000000 1.000000 0.962536 1.024643 -0.040299 0.956774
-1.000000 1.000000 1.046892 0.933445 0.028520 1.066548
0.100000 0.000000 0.622243 0.015710 -0.008360 0.678573
-0.850000 -1.000000 1.050952 0.923868 -0.038881 1.072386
-0.700000 -1.000000 1.057906 0.907952 -0.053857 1.082331
-0.550000 -1.000000 1.062517 0.897286 -0.064121 1.088877
-0.400000 -1.000000 1.065098 0.894686 -0.072766 1.092577
-0.250000 -1.000000 1.061585 0.901584 -0.076501 1.087660
-0.100000 -1.000000 1.052949 0.918566 -0.073097 1.075691
0.050000 -1.000000 1.038996 0.944314 -0.061298 1.056441
0.200000 -1.000000 1.022864 0.972770 -0.043679 1.034246
0.350000 -1.000000 1.006825 0.998638 -0.023837 1.012206
0.500000 -1.000000 0.993385 1.017880 -0.005507 0.993820
0.650000 -1.000000 0.984157 1.028687 0.008616 0.981338
0.800000 -1.000000 0.978948 1.032894 0.017731 0.974486
0.950000 -1.000000 0.975754 1.033674 0.023293 0.970713
1.100000 -1.000000 0.973104 1.033660 0.027292 0.967690
1.250000 -1.000000 0.971034 1.033141 0.029763 0.965452
1.400000 -1.000000 0.968837 1.032532 0.032029 0.963091
1.550000 -1.000000 0.966294 1.031905 0.034622 0.960215
1.700000 -1.000000 0.964105 1.031298 0.036810 0.957972
1.850000 -1.000000 0.962301 1.028745 0.039473 0.956014
2.000000 -0.900000 0.965623 1.024069 0.037349 0.962126
2.000000 -0.800000 0.963529 1.022410 0.039275 0.961592
2.000000 -0.700000 0.958158 1.018204 0.042517 0.957722
2.000000 -0.600000 0.950612 1.010608 0.045099 0.952527
2.000000 -0.500000 0.940053 0.997926 0.046317 0.945815
2.000000 -0.400000 0.928477 0.982746 0.045492 0.938892
2.000000 -0.300000 0.917175 0.964823 0.040990 0.932483
2.000000 -0.200000 0.905363 0.949033 0.031879 0.925037
2.000000 -0.100000 0.897914 0.936765 0.017913 0.920974
2.000000 0.000000 0.896097 0.928902 0.000611 0.921176
2.000000 0.100000 0.897983 0.936174 -0.016770 0.921254
2.000000 0.200000 0.903880 0.950821 -0.031056 0.923266
2.000000 0.300000 0.913764 0.965237 -0.040706 0.929067
2.000000 0.400000 0.927884 0.980840 -0.045397 0.938545
2.000000 0.500000 0.940356 0.998677 -0.047333 0.945686
2.000000 0.600000 0.949825 1.009834 -0.046236 0.951855
2.000000 0.700000 0.957619 1.017909 -0.043171 0.957160
2.000000 0.800000 0.963718 1.023495 -0.039119 0.961393
2.000000 0.900000 0.965616 1.024423 -0.037612 0.961906
1.850000 1.000000 0.962963 1.028312 -0.038675 0.957180
1.700000 1.000000 0.964882 1.031072 -0.036118 0.959050
1.550000 1.000000 0.966773 1.032705 -0.034401 0.960706
1.400000 1.000000 0.969304 1.033395 -0.031381 0.963552
1.250000 1.000000 0.972247 1.033315 -0.028623 0.966770
1.100000 1.000000 0.974095 1.034155 -0.026723 0.968532
0.950000 1.000000 0.976059 1.034800 -0.023982 0.970673
0.800000 1.000000 0.979198 1.033925 -0.018900 0.974636
0.650000 1.000000 0.984039 1.030455 -0.010190 0.981086
0.500000 1.000000 0.991329 1.022408 0.003278 0.990951
0.350000 1.000000 1.001149 1.005573 0.025031 1.004274
0.200000 1.000000 1.021386 0.974007 0.045431 1.032058
0.050000 1.000000 1.039074 0.943280 0.059940 1.056442
-0.100000 1.000000 1.053357 0.915186 0.073532 1.076131
-0.250000 1.000000 1.063445 0.896268 0.076455 1.090201
-0.400000 1.000000 1.066401 0.892409 0.073794 1.094439
-0.550000 1.000000 1.062646 0.895313 0.065653 1.089074
-0.700000 1.000000 1.056694 0.906872 0.055350 1.080609
