TITLE="foil"
VARIABLES="Iteration" "Residual_rho" "Residual_rhou" "Residual_rhov" "Residual_rhop"
ZONE  F=POINT
7151 1.840348e-06 4.769417e-04 5.068598e-04 3.581241e-01
7201 1.706805e-06 4.728207e-04 4.917474e-04 3.491089e-01
7251 1.579153e-06 4.681132e-04 4.792729e-04 3.443331e-01
7301 1.603017e-06 4.628796e-04 4.666119e-04 3.537739e-01
7351 1.648677e-06 4.574369e-04 4.537988e-04 3.627827e-01
7401 1.692243e-06 4.515888e-04 4.420049e-04 3.713234e-01
7451 1.733559e-06 4.453604e-04 4.310775e-04 3.793622e-01
7501 1.772478e-06 4.388014e-04 4.199848e-04 3.868685e-01
7551 1.808868e-06 4.319584e-04 4.091792e-04 3.938148e-01
7601 1.842610e-06 4.248750e-04 4.008968e-04 4.001765e-01
7651 1.873597e-06 4.175919e-04 3.923892e-04 4.059327e-01
7701 1.901739e-06 4.101468e-04 3.836817e-04 4.110656e-01
7751 1.926959e-06 4.025880e-04 3.747988e-04 4.155610e-01
7801 1.949195e-06 3.950189e-04 3.669403e-04 4.199378e-01
7851 1.968402e-06 3.875615e-04 3.597837e-04 4.239070e-01
7901 1.984548e-06 3.804755e-04 3.524361e-04 4.272175e-01
7951 1.997616e-06 3.734396e-04 3.449169e-04 4.298651e-01
8001 2.007605e-06 3.665189e-04 3.372452e-04 4.318485e-01
8051 2.014526e-06 3.600566e-04 3.294396e-04 4.331699e-01
8101 2.018405e-06 3.535886e-04 3.232842e-04 4.338344e-01
8151 2.019281e-06 3.471300e-04 3.171194e-04 4.338499e-01
8201 2.017205e-06 3.406945e-04 3.107860e-04 4.332274e-01
8251 2.012241e-06 3.342941e-04 3.042996e-04 4.319802e-01
8301 2.004460e-06 3.279393e-04 2.976757e-04 4.301240e-01
8351 1.993948e-06 3.218132e-04 2.911681e-04 4.276769e-01
8401 1.980796e-06 3.164194e-04 2.862388e-04 4.246590e-01
8451 1.965106e-06 3.111567e-04 2.811262e-04 4.210923e-01
8501 1.946987e-06 3.059262e-04 2.758441e-04 4.170005e-01
8551 1.929584e-06 3.007335e-04 2.704063e-04 4.124088e-01
8601 1.909915e-06 2.955839e-04 2.648269e-04 4.073436e-01
8651 1.888082e-06 2.904815e-04 2.591202e-04 4.018326e-01
8701 1.864207e-06 2.854302e-04 2.546015e-04 3.959040e-01
8751 1.838416e-06 2.804328e-04 2.500143e-04 3.895872e-01
8801 1.810837e-06 2.754920e-04 2.452710e-04 3.829116e-01
8851 1.781604e-06 2.706098e-04 2.403852e-04 3.759072e-01
8901 1.750848e-06 2.657878e-04 2.353706e-04 3.686043e-01
8951 1.718703e-06 2.610271e-04 2.302410e-04 3.610328e-01
9001 1.685305e-06 2.563287e-04 2.250100e-04 3.532229e-01
9051 1.650785e-06 2.516931e-04 2.208205e-04 3.452041e-01
9101 1.615277e-06 2.472006e-04 2.165787e-04 3.370056e-01
9151 1.578910e-06 2.430486e-04 2.122135e-04 3.286563e-01
9201 1.541813e-06 2.389457e-04 2.077379e-04 3.202002e-01
9251 1.504109e-06 2.348924e-04 2.031648e-04 3.121067e-01
9301 1.465921e-06 2.308889e-04 1.985072e-04 3.039138e-01
9351 1.427367e-06 2.269352e-04 1.937775e-04 2.956471e-01
9401 1.388560e-06 2.232315e-04 1.889883e-04 2.873309e-01
9451 1.349608e-06 2.195987e-04 1.850858e-04 2.789887e-01
9501 1.310617e-06 2.160090e-04 1.811031e-04 2.706432e-01
9551 1.271685e-06 2.124624e-04 1.770461e-04 2.623157e-01
9601 1.232906e-06 2.089586e-04 1.729261e-04 2.540264e-01
9651 1.194368e-06 2.054973e-04 1.687543e-04 2.457946e-01
9701 1.156156e-06 2.020783e-04 1.645414e-04 2.376382e-01
9751 1.118346e-06 1.987011e-04 1.608942e-04 2.295738e-01
9801 1.081010e-06 1.953653e-04 1.573322e-04 2.216170e-01
9851 1.044214e-06 1.920702e-04 1.537181e-04 2.137822e-01
9901 1.008019e-06 1.888155e-04 1.500619e-04 2.060822e-01
9951 9.724795e-07 1.856535e-04 1.463732e-04 1.985291e-01
10001 9.376455e-07 1.825584e-04 1.426612e-04 1.911335e-01
10051 9.035611e-07 1.795001e-04 1.389349e-04 1.839049e-01
10101 8.702651e-07 1.765765e-04 1.357482e-04 1.768515e-01
10151 8.377914e-07 1.738072e-04 1.326748e-04 1.699808e-01
10201 8.061689e-07 1.710633e-04 1.295702e-04 1.632987e-01
10251 7.754217e-07 1.683443e-04 1.264423e-04 1.568105e-01
10301 7.455693e-07 1.656498e-04 1.232988e-04 1.505202e-01
10351 7.166271e-07 1.629792e-04 1.206549e-04 1.444310e-01
10401 6.886061e-07 1.603320e-04 1.181706e-04 1.385451e-01
10451 6.615135e-07 1.577080e-04 1.156495e-04 1.328640e-01
10501 6.353528e-07 1.551067e-04 1.130984e-04 1.273882e-01
10551 6.101240e-07 1.525277e-04 1.105237e-04 1.221175e-01
10601 5.858239e-07 1.499773e-04 1.079319e-04 1.170510e-01
10651 5.624463e-07 1.474840e-04 1.054737e-04 1.121872e-01
10701 5.399823e-07 1.450582e-04 1.033180e-04 1.075238e-01
10751 5.184204e-07 1.427545e-04 1.011316e-04 1.030583e-01
10801 4.977469e-07 1.404940e-04 9.892009e-05 9.878726e-02
10851 4.779459e-07 1.382424e-04 9.668988e-05 9.470707e-02
10901 4.589996e-07 1.360002e-04 9.444696e-05 9.081362e-02
10951 4.408888e-07 1.337679e-04 9.219640e-05 8.877794e-02
11001 4.235927e-07 1.315461e-04 9.009398e-05 8.742666e-02
11051 4.070891e-07 1.293354e-04 8.822825e-05 8.601721e-02
11101 3.913551e-07 1.271366e-04 8.633977e-05 8.455498e-02
11151 3.763665e-07 1.249501e-04 8.443333e-05 8.304534e-02
11201 3.620987e-07 1.227768e-04 8.251362e-05 8.149361e-02
11251 3.485264e-07 1.206174e-04 8.058518e-05 7.990503e-02
11301 3.356240e-07 1.184726e-04 7.865239e-05 7.828476e-02
11351 3.233656e-07 1.163432e-04 7.671946e-05 7.663783e-02
11401 3.149665e-07 1.143269e-04 7.479038e-05 7.496915e-02
11451 3.079120e-07 1.123684e-04 7.286897e-05 7.330318e-02
11501 3.008565e-07 1.104242e-04 7.095884e-05 7.162399e-02
11551 2.937622e-07 1.084949e-04 6.906338e-05 6.993560e-02
11601 2.866472e-07 1.065811e-04 6.733869e-05 6.824223e-02
11651 2.795284e-07 1.046831e-04 6.564867e-05 6.654796e-02
11701 2.724220e-07 1.028017e-04 6.396638e-05 6.485664e-02
11751 2.653434e-07 1.009374e-04 6.229494e-05 6.317192e-02
11801 2.583072e-07 9.909074e-05 6.063728e-05 6.149726e-02
11851 2.513268e-07 9.726237e-05 5.899615e-05 5.983589e-02
