TITLE = "Example: 2D Finite Element Data"
VARIABLES = "X", "Y", "rho", "u", "v", "p"
ZONE NODES=3423, ELEMENTS = 6644, DATAPACKING = POINT, ZONETYPE = FEQUADRILATERAL, SOLUTIONTIME=5.549079e+00
0.000000 0.000000 0.981353 0.000328 0.000391 0.973994
10.000000 0.000000 0.981342 -0.000439 0.000385 0.973979
10.000000 10.000000 0.981366 -0.000449 -0.000355 0.974013
0.000000 10.000000 0.981376 0.000317 -0.000353 0.974027
0.200000 0.000000 0.981487 0.001072 0.000447 0.974181
0.400000 0.000000 0.981765 0.002152 0.000399 0.974567
0.600000 0.000000 0.982146 0.003110 0.000344 0.975096
0.800000 0.000000 0.982632 0.003988 0.000337 0.975772
1.000000 0.000000 0.983255 0.004874 0.000311 0.976638
1.200000 0.000000 0.983878 0.005557 0.000227 0.977505
1.400000 0.000000 0.984525 0.006071 0.000174 0.978405
1.600000 0.000000 0.985205 0.006501 0.000087 0.979351
1.800000 0.000000 0.985961 0.006770 0.000021 0.980405
2.000000 0.000000 0.986625 0.006896 -0.000097 0.981329
2.200000 0.000000 0.987254 0.006932 -0.000214 0.982206
2.400000 0.000000 0.987962 0.006782 -0.000310 0.983194
2.600000 0.000000 0.988559 0.006522 -0.000389 0.984028
2.800000 0.000000 0.989030 0.006210 -0.000497 0.984687
3.000000 0.000000 0.989473 0.005891 -0.000579 0.985308
3.200000 0.000000 0.989861 0.005528 -0.000729 0.985853
3.400000 0.000000 0.990271 0.005101 -0.000916 0.986432
3.600000 0.000000 0.990644 0.004516 -0.001037 0.986958
3.800000 0.000000 0.990892 0.003870 -0.000962 0.987309
4.000000 0.000000 0.991140 0.003501 -0.001115 0.987661
4.200000 0.000000 0.991328 0.002883 -0.001063 0.987928
4.400000 0.000000 0.991396 0.002414 -0.000996 0.988027
4.600000 0.000000 0.991482 0.001835 -0.000796 0.988150
4.800000 0.000000 0.991592 0.001244 -0.000597 0.988305
5.000000 0.000000 0.991610 0.000582 -0.000409 0.988331
5.200000 0.000000 0.991632 0.000122 -0.000285 0.988362
5.400000 0.000000 0.991570 -0.000367 -0.000333 0.988274
5.600000 0.000000 0.991510 -0.001361 -0.000119 0.988180
5.800000 0.000000 0.991298 -0.001946 0.000027 0.987878
6.000000 0.000000 0.991074 -0.002571 0.000178 0.987560
6.200000 0.000000 0.990852 -0.003136 0.000293 0.987246
6.400000 0.000000 0.990583 -0.003635 0.000276 0.986867
6.600000 0.000000 0.990225 -0.004436 0.000396 0.986362
6.800000 0.000000 0.989794 -0.005037 0.000445 0.985757
7.000000 0.000000 0.989397 -0.005619 0.000549 0.985200
7.200000 0.000000 0.988946 -0.006077 0.000567 0.984568
7.400000 0.000000 0.988421 -0.006468 0.000544 0.983835
7.600000 0.000000 0.987895 -0.006736 0.000525 0.983100
7.800000 0.000000 0.987322 -0.006916 0.000537 0.982301
8.000000 0.000000 0.986636 -0.006936 0.000502 0.981344
8.200000 0.000000 0.985858 -0.006825 0.000443 0.980260
8.400000 0.000000 0.985104 -0.006586 0.000361 0.979210
8.600000 0.000000 0.984433 -0.006162 0.000336 0.978276
8.800000 0.000000 0.983792 -0.005662 0.000312 0.977385
